ATENDIMENTO_BAIRRO_NOME,EQUIPAMENTO_URBANO_NOME,FLAG_EQUIPAMENTO_URBANO,FLAG_FLAGRANTE,LOGRADOURO_NOME_CURITIBA,NATUREZA1_DEFESA_CIVIL,NATUREZA1_DESCRICAO,SUBCATEGORIA1_DESCRICAO,NATUREZA2_DEFESA_CIVIL,NATUREZA2_DESCRICAO,SUBCATEGORIA2_DESCRICAO,NATUREZA3_DEFESA_CIVIL,NATUREZA3_DESCRICAO,SUBCATEGORIA3_DESCRICAO,NATUREZA4_DEFESA_CIVIL,NATUREZA4_DESCRICAO,SUBCATEGORIA4_DESCRICAO,NATUREZA5_DEFESA_CIVIL,NATUREZA5_DESCRICAO,SUBCATEGORIA5_DESCRICAO,OCORRENCIA_ANO,OCORRENCIA_CODIGO,OCORRENCIA_DATA,OCORRENCIA_DIA_SEMANA,OCORRENCIA_HORA,OCORRENCIA_MES,OPERACAO_DESCRICAO,ORIGEM_CHAMADO_DESCRICAO,REGIONAL_FATO_NOME,SECRETARIA_NOME
Pinheirinho,,f,NÃO,"Marginal Linha Verde, Curitiba, PR",0,Trânsito,COLISAO AUTO X MOTO,,,,,,,,,,,,,2025,08248/2025,09/03/2025,Domingo,20:34:00,3,,153,Pinheirinho,
Sítio Cercado,,f,NÃO,"Rua Professora Woyslava Trzeciak Ângelotti, Curitiba, PR",1,Alagamento,,,,,,,,,,,,,,2025,00182/2025,09/03/2025,Domingo,20:36:00,3,,156,Bairro Novo,
Uberaba,,f,NÃO,"Rua Tenente Coronel Benjamin Lage, Curitiba, PR",1,Alagamento,,,,,,,,,,,,,,2025,00183/2025,09/03/2025,Domingo,20:39:00,3,,156,Cajuru,
Tatuquara,,f,NÃO,"Rua Jornalista Emílio Zola Florenzano, Curitiba, PR",0,Atos obscenos/libidinosos,,,,,,,,,,,,,,2025,08257/2025,09/03/2025,Domingo,20:40:00,3,,153,Tatuquara,
Capão Raso,TERMINAL PINHEIRINHO,t,NÃO,"Terminal Pinheirinho, Curitiba, PR",0,Vias de Fato,,,,,,,,,,,,,,2025,08249/2025,09/03/2025,Domingo,20:44:00,3,,153,Pinheirinho,Urbanização de Curitiba S.A.
Taboão,,f,NÃO,"Residencial Tanguá, Curitiba, PR",0,Transito,Fiscalização de Bloqueio de Pista,,,,,,,,,,,,,2025,00051/2025,09/03/2025,Domingo,20:47:00,3,,153,Boa Vista,
Mercês,,f,NÃO,"Rua Brigadeiro Franco, Curitiba, PR",0,Trânsito,COLISAO AUTO X ANTEPARO,,,,,,,,,,,,,2025,08251/2025,09/03/2025,Domingo,21:10:00,3,,IMEDIATA,Matriz,
Capão Raso,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ISIS SANSON MONTE SERRAT,t,NÃO,"Rua José Rodrigues Pinheiro, Curitiba, PR",0,Furto,Equipamento/patrimônio público,,,,,,,,,,,,,2025,08250/2025,09/03/2025,Domingo,21:13:00,3,,153,Pinheirinho,Secretaria Municipal da Educação
Santa Cândida,,f,NÃO,"Rua Odacir Schilipak, Curitiba, PR",0,Trânsito,ESTACIONAR/PARAR EM LOCAL PROIBIDO PLACA R-06C,,,,,,,,,,,,,2025,08252/2025,09/03/2025,Domingo,21:41:00,3,,156,Boa Vista,
Vila Izabel,,f,NÃO,"Avenida Presidente Getúlio Vargas, Curitiba, PR",0,Transito,Fiscalização de Estacionamento Irregular,,,,,,,,,,,,,2025,00052/2025,09/03/2025,Domingo,21:43:00,3,,156,Portão,
Cidade Industrial,,f,NÃO,"Avenida das Indústrias, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08253/2025,09/03/2025,Domingo,21:45:00,3,,156,CIC,
Rebouças,,f,NÃO,"Rua Brigadeiro Franco, Curitiba, PR",0,Trânsito,OBSTRUÇÃO DE PISTA,,,,,,,,,,,,,2025,08254/2025,09/03/2025,Domingo,21:48:00,3,,156,Matriz,
Centro,,f,NÃO,"Rua Francisco Torres, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,08255/2025,09/03/2025,Domingo,22:09:00,3,,À VIATURA,Matriz,
Alto Boqueirão,,f,SIM,"Rua Expedicionário Francisco Alves de Oliveira, Curitiba, PR",0,Violação de Medida Protetiva Lei Maria da Penha,,,,,,,,,,,,,,2025,08256/2025,09/03/2025,Domingo,22:25:00,3,,153,Boqueirão,
Capão da Imbuia,,f,NÃO,"Rua Frederico Stadler Júnior, Curitiba, PR",0,Vistoria,,,,,,,,,,,,,,2025,08258/2025,09/03/2025,Domingo,23:00:00,3,,À VIATURA,Cajuru,
Água Verde,,f,NÃO,"Avenida Presidente Getúlio Vargas, Curitiba, PR",0,Dano,Vandalismo,,,,,,,,,,,,,2025,08259/2025,09/03/2025,Domingo,23:55:00,3,,153,Portão,
Cabral,,f,NÃO,"Avenida Paraná, Curitiba, PR",0,Desinteligência,,,,,,,,,,,,,,2025,08260/2025,10/03/2025,Segunda,00:01:00,3,,153,Matriz,
Boqueirão,,f,NÃO,"Rua Anne Frank, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Semáforos,,,,,,,,,,,,,2025,08261/2025,10/03/2025,Segunda,00:09:00,3,,153,Boqueirão,
Centro,,f,NÃO,"Rua André de Barros, Curitiba, PR",0,Apoio,Apoio ao cidadão - ORIENTAÇÃO,,,,,,,,,,,,,2025,08264/2025,10/03/2025,Segunda,00:30:00,3,,GM,Matriz,
Jardim das Américas,,f,NÃO,"Rua José Todeschini, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08262/2025,10/03/2025,Segunda,00:37:00,3,,156,Cajuru,
Barreirinha,,f,NÃO,"Rua Virgílio, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08263/2025,10/03/2025,Segunda,01:05:00,3,,156,Boa Vista,
Centro Cívico,,f,NÃO,"Avenida Cândido de Abreu, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Semáforos,,,,,,,,,,,,,2025,08265/2025,10/03/2025,Segunda,01:34:00,3,,153,Matriz,
Cidade Industrial,,f,NÃO,"Rua Nossa Senhora da Cabeça, Curitiba, PR",0,ZELADORIA URBANA,Furto de Fibra Óptica,,,,,,,,,,,,,2025,08266/2025,10/03/2025,Segunda,03:07:00,3,,G5,CIC,
Alto da Glória,UNIDADE DE ACOLHIMENTO INSTITUCIONAL - ABRIGO INSTITUCIONAL CASA DO PIÁ 3,t,NÃO,"Rua Mauá, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,08267/2025,10/03/2025,Segunda,03:55:00,3,,153,Matriz,Fundação de Ação Social
Centro,,f,NÃO,"Alameda Doutor Carlos de Carvalho, Curitiba, PR",0,Dano,Arrombamento,,,,,,,,,,,,,2025,08268/2025,10/03/2025,Segunda,05:00:00,3,,À VIATURA,Matriz,
Uberaba,,f,NÃO,"Avenida Com. Franco, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Semáforos,,,,,,,,,,,,,2025,08269/2025,10/03/2025,Segunda,05:52:00,3,,FONE,Cajuru,
Campo de Santana,,f,NÃO,"Rua Ismael de Almeida, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08270/2025,10/03/2025,Segunda,06:48:00,3,,153,Tatuquara,
Sítio Cercado,,f,NÃO,"Rua Giacomo L. Munich Bassi, Curitiba, PR",0,Risco de acidente / à vida,Outros,,,,,,,,,,,,,2025,08271/2025,10/03/2025,Segunda,07:12:00,3,,156,Bairro Novo,
Butiatuvinha,,f,NÃO,"Rua Frederico Carlos Toaldo, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08273/2025,10/03/2025,Segunda,07:42:00,3,,156,Santa Felicidade,
Centro,,f,NÃO,"Alameda Doutor Carlos de Carvalho, Curitiba, PR",0,Orientação,ORIENTAÇÃO GERAL,,,,,,,,,,,,,2025,08275/2025,10/03/2025,Segunda,07:45:00,3,,IMEDIATA,Matriz,
Capão da Imbuia,,f,NÃO,"Rua Clávio Molinari, Curitiba, PR",0,Furto,Transeunte,0,Dano,Desordem,,,,,,,,,,2025,08274/2025,10/03/2025,Segunda,07:51:00,3,,153,Cajuru,
Centro,,f,NÃO,"Rua Saldanha Marinho, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a veículo,,,,,,,,,,,,,2025,08276/2025,10/03/2025,Segunda,08:15:00,3,,IMEDIATA,Matriz,
Santa Felicidade,ESCOLA MUNICIPAL FOZ DO IGUAÇU,t,NÃO,"Rua Angelina Braga Cortezzi, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,08277/2025,10/03/2025,Segunda,08:37:00,3,,IMEDIATA,Santa Felicidade,Secretaria Municipal da Educação
Jardim das Américas,,f,NÃO,"Rua Doutor Carlos Bruno Breithaupt, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08279/2025,10/03/2025,Segunda,08:42:00,3,,SETRAN,Cajuru,
Sítio Cercado,UNIDADE DE PRONTO ATENDIMENTO SÍTIO CERCADO,t,NÃO,"Rua Doutor Levy Buquera, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,08280/2025,10/03/2025,Segunda,08:42:00,3,,153,Bairro Novo,Secretaria Municipal da Saúde
Cidade Industrial,,f,NÃO,"Rua Antônio Kusma, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08281/2025,10/03/2025,Segunda,08:48:00,3,,SETRAN,CIC,
Cidade Industrial,,f,NÃO,"Avenida das Indústrias, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08286/2025,10/03/2025,Segunda,08:56:00,3,,156,CIC,
Centro,,f,NÃO,"Praça Rui Barbosa, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,08282/2025,10/03/2025,Segunda,09:00:00,3,,À VIATURA,Matriz,
Centro,,f,NÃO,"Rua Saldanha Marinho, Curitiba, PR",0,Substância Ilícita,Porte de substância ilícita,,,,,,,,,,,,,2025,08285/2025,10/03/2025,Segunda,09:15:00,3,,À VIATURA,Matriz,
Jardim Botânico,,f,NÃO,"Avenida Doutor Dario Lopes dos Santos, Curitiba, PR",0,Orientação,ORIENTAÇÃO GERAL,,,,,,,,,,,,,2025,08283/2025,10/03/2025,Segunda,09:21:00,3,,À VIATURA,Matriz,
Boqueirão,PARQUE MUNICIPAL DO IGUAÇU - SETOR NÁUTICO,t,NÃO,"Avenida Marechal Floriano Peixoto, Curitiba, PR",0,Dano,Vandalismo,,,,,,,,,,,,,2025,08287/2025,10/03/2025,Segunda,09:30:00,3,,IMEDIATA,Boqueirão,Secretaria Municipal do Meio Ambiente
Fanny,,f,NÃO,"Marginal da Linha Verde, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08284/2025,10/03/2025,Segunda,09:43:00,3,,156,Pinheirinho,
Tatuquara,,f,NÃO,"Rua Jovenilson Americo de Oliveira, Curitiba, PR",0,Trânsito,COLISAO AUTO X AUTO,,,,,,,,,,,,,2025,08290/2025,10/03/2025,Segunda,09:45:00,3,,À VIATURA,Tatuquara,
Boqueirão,,f,NÃO,"Rua Tenente-Coronel Vilagrán Cabrita, Curitiba, PR",0,Dano,Desordem,,,,,,,,,,,,,2025,08288/2025,10/03/2025,Segunda,09:51:00,3,,153,Boqueirão,
Boqueirão,,f,NÃO,"Rua William Booth, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08289/2025,10/03/2025,Segunda,10:02:00,3,,156,Boqueirão,
Campo Comprido,,f,NÃO,"Rua Eduardo Sprada, Curitiba, PR",0,Paciente/usuário alterado,,,,,,,,,,,,,,2025,08292/2025,10/03/2025,Segunda,10:34:00,3,,IMEDIATA,Portão,
Novo Mundo,,f,NÃO,"Rua João Stenzowski, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08293/2025,10/03/2025,Segunda,10:36:00,3,,156,Pinheirinho,
Prado Velho,,f,NÃO,"Marginal Linha Verde, Curitiba, PR",0,Trânsito,Acidente de trânsito,,,,,,,,,,,,,2025,08294/2025,10/03/2025,Segunda,10:45:00,3,,CORPO DE BOMBEIROS,Matriz,
Xaxim,,f,NÃO,"Rua São Jorge, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08296/2025,10/03/2025,Segunda,10:58:00,3,,156,Boqueirão,
Novo Mundo,,f,NÃO,"Rua João Bonat, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08295/2025,10/03/2025,Segunda,10:58:00,3,,156,Pinheirinho,
Centro,,f,NÃO,"Praça Eufrásio Corrêia, Curitiba, PR",0,Substância Ilícita,Uso de substância ilícita,,,,,,,,,,,,,2025,08300/2025,10/03/2025,Segunda,11:00:00,3,,IMEDIATA,Matriz,
Novo Mundo,,f,NÃO,"Rua Dognor Cunha, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08297/2025,10/03/2025,Segunda,11:00:00,3,,156,Pinheirinho,
Campo Comprido,,f,NÃO,"Rua Professor Pedro Viriato Parigot de Souza, Curitiba, PR",0,Trânsito,ESTACIONAR EM LOCAL/HORA PROIBIDO R-06A,,,,,,,,,,,,,2025,08298/2025,10/03/2025,Segunda,11:02:00,3,,156,Portão,
Orleans,,f,NÃO,"Rua Professor João Falarz, Curitiba, PR",0,Trânsito,OBSTRUÇÃO DE PISTA,,,,,,,,,,,,,2025,08299/2025,10/03/2025,Segunda,11:05:00,3,,156,Santa Felicidade,
Cajuru,UNIDADE DE PRONTO ATENDIMENTO CAJURU,t,NÃO,"Rua Engenheiro Benedito Mário da Silva, Curitiba, PR",0,Lesão Corporal,Por arma de fogo,,,,,,,,,,,,,2025,08301/2025,10/03/2025,Segunda,11:25:00,3,,153,Cajuru,Secretaria Municipal da Saúde
Cidade Industrial,,f,NÃO,"Avenida das Indústrias, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08302/2025,10/03/2025,Segunda,11:28:00,3,,156,CIC,
Boqueirão,,f,NÃO,"Rua Arthur Manoel Iwersen, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a pessoa,,,,,,,,,,,,,2025,08305/2025,10/03/2025,Segunda,11:38:00,3,,IMEDIATA,Boqueirão,
Sítio Cercado,CENTRO DE REFERÊNCIA ESPECIALIZADO DE ASSISTÊNCIA SOCIAL BAIRRO NOVO,t,NÃO,"Rua João Maranho, Curitiba, PR",0,Encaminhamento,Encaminhamento de foragido (mandado de busca e apreensão),,,,,,,,,,,,,2025,08303/2025,10/03/2025,Segunda,12:02:00,3,,153,Bairro Novo,Fundação de Ação Social
Cachoeira,,f,NÃO,"Rua Josepha Mattozo, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08304/2025,10/03/2025,Segunda,12:12:00,3,,SETRAN,Boa Vista,
Fanny,,f,NÃO,"Rua Hassib Jezzini, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08306/2025,10/03/2025,Segunda,12:37:00,3,,156,Pinheirinho,
Bacacheri,,f,NÃO,"Rua Amadeu Assad Yassim, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08307/2025,10/03/2025,Segunda,12:38:00,3,,SETRAN,Boa Vista,
Água Verde,,f,NÃO,"Avenida Rep. Argentina, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a pessoa,,,,,,,,,,,,,2025,08308/2025,10/03/2025,Segunda,12:58:00,3,,IMEDIATA,Portão,
Boqueirão,,f,NÃO,"Rua das Carmelitas, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08309/2025,10/03/2025,Segunda,13:06:00,3,,156,Boqueirão,
Centro,,f,NÃO,"Rua Senador Alencar Guimarães, Curitiba, PR",0,Furto,Transeunte,,,,,,,,,,,,,2025,08316/2025,10/03/2025,Segunda,13:20:00,3,,GM,Matriz,
Capão Raso,RUA DA CIDADANIA PINHEIRINHO,t,NÃO,"Rua da Cidadania Pinheirinho, Curitiba, PR",0,Trânsito,COLISAO AUTO X AUTO,,,,,,,,,,,,,2025,00053/2025,10/03/2025,Segunda,13:30:00,3,,IMEDIATA,Pinheirinho,Secretaria do Governo Municipal
Xaxim,,f,NÃO,"Rua André Ferreira Camargo, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08311/2025,10/03/2025,Segunda,13:38:00,3,,156,Boqueirão,
Hauer,,f,NÃO,"Rua Tenente Francisco Ferreira de Souza, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08312/2025,10/03/2025,Segunda,13:40:00,3,,156,Boqueirão,
Tatuquara,,f,NÃO,"Rua Jovenilson Americo de Oliveira, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08314/2025,10/03/2025,Segunda,13:41:00,3,,156,Tatuquara,
Boa Vista,,f,NÃO,"Rua Antônio Lago, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08313/2025,10/03/2025,Segunda,13:41:00,3,,156,Boa Vista,
Tatuquara,,f,NÃO,"Rua Desembargador Ossian França, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08315/2025,10/03/2025,Segunda,13:42:00,3,,156,Tatuquara,
Boqueirão,,f,NÃO,"Rua Professor João Soares Barcelos, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08317/2025,10/03/2025,Segunda,14:01:00,3,,156,Boqueirão,
Mercês,,f,NÃO,"Avenida Cândido Hartmann, Curitiba, PR",0,Dano,Vandalismo,,,,,,,,,,,,,2025,08318/2025,10/03/2025,Segunda,14:24:00,3,,153,Matriz,
Centro,,f,NÃO,"Canaleta Exclusiva BRT, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,08319/2025,10/03/2025,Segunda,14:35:00,3,,À VIATURA,Matriz,
Centro,,f,NÃO,"Rua XV de Novembro, Curitiba, PR",0,Apoio,Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO,,,,,,,,,,,,,2025,08320/2025,10/03/2025,Segunda,14:40:00,3,,À VIATURA,Matriz,
Centro,,f,NÃO,"Alameda Doutor Muricy, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a veículo,,,,,,,,,,,,,2025,08333/2025,10/03/2025,Segunda,14:49:00,3,,À VIATURA,Matriz,
Centro,,f,NÃO,"Rua Ébano Pereira, Curitiba, PR",0,Perturbação do sossego,,,,,,,,,,,,,,2025,08321/2025,10/03/2025,Segunda,15:03:00,3,,153,Matriz,
São Francisco,,f,NÃO,"Avenida Jaime Reis, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a veículo,,,,,,,,,,,,,2025,08322/2025,10/03/2025,Segunda,15:35:00,3,,IMEDIATA,Matriz,
Guaíra,,f,NÃO,"Rua Canal Vila Guaíra, Curitiba, PR",0,Invasão,Invasão de equipamento/patrimônio público,,,,,,,,,,,,,2025,08331/2025,10/03/2025,Segunda,15:48:00,3,,IMEDIATA,Portão,
Capão Raso,TERMINAL PINHEIRINHO,t,NÃO,"Terminal Pinheirinho, Curitiba, PR",0,Apoio,Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO,,,,,,,,,,,,,2025,08325/2025,10/03/2025,Segunda,15:50:00,3,,IMEDIATA,Pinheirinho,Urbanização de Curitiba S.A.
Cidade Industrial,,f,NÃO,"Rua Waldemar Daros, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08324/2025,10/03/2025,Segunda,15:54:00,3,,156,CIC,
Bigorrilho,,f,NÃO,"Rua Capitão Souza Franco, Curitiba, PR",0,Ronda,,,,,,,,,,,,,,2025,08323/2025,10/03/2025,Segunda,15:54:00,3,,153,Matriz,
Bacacheri,,f,NÃO,"Avenida Paraná, Curitiba, PR",0,Risco de acidente / à vida,Rabeira em veículo coletivo,,,,,,,,,,,,,2025,08326/2025,10/03/2025,Segunda,16:12:00,3,,153,Boa Vista,
Bacacheri,,f,NÃO,"Rua Arary Souto, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08335/2025,10/03/2025,Segunda,16:17:00,3,,IMEDIATA,Boa Vista,
Uberaba,,f,NÃO,"Rua Augusto Zibarth, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08327/2025,10/03/2025,Segunda,16:18:00,3,,156,Cajuru,
Santa Cândida,,f,NÃO,"Estrada Guilherme Weigert, Curitiba, PR",0,Apoio,Apoio ao GM,,,,,,,,,,,,,2025,08330/2025,10/03/2025,Segunda,16:20:00,3,,IMEDIATA,Boa Vista,
Santa Felicidade,,f,NÃO,"Rua Madre Clélia Merloni, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,08328/2025,10/03/2025,Segunda,16:20:00,3,,156,Santa Felicidade,
Portão,,f,NÃO,"Avenida República Argentina, Curitiba, PR",0,Importunação ofensiva ao pudor,,,,,,,,,,,,,,2025,08329/2025,10/03/2025,Segunda,16:24:00,3,,156,Portão,
Uberaba,,f,NÃO,"Rua Maria Cavalin Losso, Curitiba, PR",0,Apoio,Apoio ao SAMU,,,,,,,,,,,,,2025,08332/2025,10/03/2025,Segunda,16:50:00,3,,153,Cajuru,
Bacacheri,,f,NÃO,"Ciclovia Parque Bacacheri, Curitiba, PR",0,Vistoria,,,,,,,,,,,,,,2025,08334/2025,10/03/2025,Segunda,16:50:00,3,,IMEDIATA,Boa Vista,
Fazendinha,,f,NÃO,"Rua Vereador Elias Karam, Curitiba, PR",0,Alarmes,Disparo de Alarme (violação),,,,,,,,,,,,,2025,08336/2025,10/03/2025,Segunda,17:23:00,3,NORMAL,BOTÃO DO PÂNICO ESCOLAS,Portão,
Guaíra,UNIDADE DE SAÚDE PAROLIN,t,NÃO,"Rua Sergipe, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,08338/2025,10/03/2025,Segunda,17:31:00,3,,NRGM,Portão,Secretaria Municipal da Saúde
Caximba,,f,NÃO,"Rua Francisca Beralde Paolini, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08337/2025,10/03/2025,Segunda,17:41:00,3,,156,Tatuquara,
Pilarzinho,,f,NÃO,"Rua José Brenny, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08339/2025,10/03/2025,Segunda,17:43:00,3,,156,Boa Vista,
Santa Cândida,,f,NÃO,"Rua Padre João Wislinski, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08340/2025,10/03/2025,Segunda,17:46:00,3,,156,Boa Vista,
Prado Velho,,f,NÃO,"Avenida Comendador Franco, Curitiba, PR",0,Desinteligência,,,,,,,,,,,,,,2025,08342/2025,10/03/2025,Segunda,18:00:00,3,,IMEDIATA,Matriz,
Xaxim,,f,NÃO,"Rua Ernest Hemingway, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08341/2025,10/03/2025,Segunda,18:09:00,3,,156,Boqueirão,
Cidade Industrial,,f,NÃO,"Rodovia BR-476, Curitiba, PR",0,Trânsito,Atropelamento,,,,,,,,,,,,,2025,08343/2025,10/03/2025,Segunda,18:52:00,3,,À VIATURA,CIC,
Xaxim,,f,NÃO,"Rua São Jorge, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08344/2025,10/03/2025,Segunda,18:58:00,3,,156,Boqueirão,
Novo Mundo,,f,NÃO,"Rua Dognor Cunha, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08345/2025,10/03/2025,Segunda,19:03:00,3,,153,Pinheirinho,
Novo Mundo,,f,NÃO,"Rua Isaac Guelmann, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08346/2025,10/03/2025,Segunda,19:05:00,3,,153,Pinheirinho,
Centro,,f,NÃO,"Rua Francisco Torres, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,08347/2025,10/03/2025,Segunda,19:08:00,3,,153,Matriz,
Alto Boqueirão,,f,NÃO,"Rua Ralf Alberto Larsen, Curitiba, PR",0,Orientação,ORIENTAÇÃO GERAL,,,,,,,,,,,,,2025,08348/2025,10/03/2025,Segunda,19:14:00,3,,153,Boqueirão,
Uberaba,,f,NÃO,"Avenida Senador Salgado Filho, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08349/2025,10/03/2025,Segunda,19:18:00,3,,156,Cajuru,
Capão Raso,,f,NÃO,"Rua Hugo Gusso, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08350/2025,10/03/2025,Segunda,19:20:00,3,,156,Pinheirinho,
Capão Raso,,f,NÃO,"Rua Emanuel Kant, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08351/2025,10/03/2025,Segunda,19:21:00,3,,153,Pinheirinho,
Jardim Botânico,TERMINAL RODOVIÁRIO DE CURITBA,t,NÃO,"Avenida Presidente Affonso Camargo, Curitiba, PR",0,Apoio,Apoio ao GM,,,,,,,,,,,,,2025,08352/2025,10/03/2025,Segunda,19:23:00,3,,153,Matriz,Urbanização de Curitiba S.A.
Prado Velho,,f,NÃO,"Rua Pedro de Toledo, Curitiba, PR",0,Manipulação de Explosivo,,,,,,,,,,,,,,2025,08353/2025,10/03/2025,Segunda,19:39:00,3,,153,Matriz,
Vila Izabel,,f,NÃO,"Avenida Presidente Getúlio Vargas, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,08354/2025,10/03/2025,Segunda,19:48:00,3,,153,Portão,
Centro,,f,NÃO,"Travessa Nestor de Castro, Curitiba, PR",0,Vias de Fato,,,,,,,,,,,,,,2025,08359/2025,10/03/2025,Segunda,19:55:00,3,,IMEDIATA,Matriz,
Portão,,f,NÃO,"Avenida República Argentina, Curitiba, PR",0,Vistoria,,,,,,,,,,,,,,2025,08362/2025,10/03/2025,Segunda,20:00:00,3,,IMEDIATA,Portão,
Alto Boqueirão,,f,NÃO,"Rua Paula Freitas, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08355/2025,10/03/2025,Segunda,20:09:00,3,,156,Boqueirão,
Orleans,,f,NÃO,"Rua Inêz Jacek, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,08356/2025,10/03/2025,Segunda,20:20:00,3,,156,Santa Felicidade,
